"","X","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"13285",85,57,85,0.5,"stim/51.jpeg",5,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron.png",3,"left","right",0.625999928,0,0,0
"13286",86,57,86,0.3,"stim/21.jpeg",2,1,2,NA,"Instruments",2,"stim/objects/Instruments/keyboard2.png",4,"right","left",0.59800005,0,0,0
"13287",87,57,87,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",1,"left","left",0.629999876,1,1,0
"13288",88,57,88,0.1,"stim/33.jpeg",3,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/pan2.png",4,"left","right",0.731999874,0,0,0
"13289",89,57,89,0.7,"stim/21.jpeg",2,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron2.png",1,"left","right",0.707000017,0,0,0
"13290",90,57,90,0.3,"stim/23.jpeg",2,3,2,NA,"Instruments",2,"stim/objects/Instruments/maraca2.png",1,"right","right",0.64199996,1,1,0
"13291",91,57,91,0.7,"stim/11.jpeg",1,1,2,NA,"Instruments",2,"stim/objects/Instruments/panflute.png",1,"right","left",0.742000103,0,0,0
"13292",92,57,92,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,"stim/objects/Instruments/record.png",2,"right","right",0.734999895,1,1,0
"13293",93,57,93,0.9,"stim/41.jpeg",4,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin2.png",3,"left","left",0.580999851,1,1,0
"13294",94,57,94,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",1,"right","right",0.589999914,1,1,0
"13295",95,57,95,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",1,"right","right",0.687000036,1,1,0
"13296",96,57,96,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",2,"right","right",0.568000078,1,1,0
"13297",97,57,97,0.9,"stim/43.jpeg",4,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves2.png",2,"left","left",0.544999838,1,1,0
"13298",98,57,98,0.7,"stim/21.jpeg",2,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron2.png",2,"left","left",0.784000158,1,1,0
"13299",99,57,99,0.7,"stim/14.jpeg",1,4,2,NA,"Instruments",2,"stim/objects/Instruments/record_player.png",4,"right","right",0.8349998,1,1,0
"13300",100,57,100,0.3,"stim/13.jpeg",1,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves.png",4,"left","right",0.663000107,0,0,0
"13301",101,57,101,0.7,"stim/14.jpeg",1,4,2,NA,"Instruments",2,"stim/objects/Instruments/record_player.png",3,"right","right",0.544000149,1,1,0
"13302",102,57,102,0.7,"stim/12.jpeg",1,2,2,NA,"Instruments",2,"stim/objects/Instruments/pipepiano.png",3,"right","left",0.726000071,0,0,0
"13303",103,57,103,0.5,"stim/62.jpeg",6,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/match.png",1,"left","left",0.621999979,1,1,0
"13304",104,57,104,0.5,"stim/64.jpeg",6,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/pitcher.png",1,"left","right",0.879000187,0,0,0
"13305",105,57,105,0.3,"stim/22.jpeg",2,2,2,NA,"Instruments",2,"stim/objects/Instruments/laud2.png",3,"right","right",0.601999998,1,1,0
"13306",106,57,106,0.5,"stim/63.jpeg",6,3,1,NA,"Instruments",2,"stim/objects/Instruments/musicstand.png",1,"right","left",0.65899992,0,0,0
"13307",107,57,107,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",4,"right","right",0.59100008,1,1,0
"13308",108,57,108,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",2,"left","left",0.727999926,1,1,0
"13309",109,57,109,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",3,"right","right",0.536999941,1,1,0
"13310",110,57,110,0.7,"stim/24.jpeg",2,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife2.png",3,"left","right",0.700000048,0,0,0
"13311",111,57,111,0.3,"stim/11.jpeg",1,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin.png",1,"left","left",0.549999952,1,1,0
"13312",112,57,112,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",2,"left","left",0.514000177,1,1,0
"13313",113,57,113,0.5,"stim/51.jpeg",5,1,1,NA,"Instruments",2,"stim/objects/Instruments/keyboard.png",1,"right","right",0.674999952,1,1,0
"13314",114,57,114,0.5,"stim/61.jpeg",6,1,1,NA,"Instruments",2,"stim/objects/Instruments/metronome.png",2,"right","left",0.647000074,0,0,0
"13315",115,57,115,0.5,"stim/51.jpeg",5,1,1,NA,"Instruments",2,"stim/objects/Instruments/keyboard.png",4,"right","left",0.812000036,0,0,0
"13316",116,57,116,0.1,"stim/34.jpeg",3,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/pitcher2.png",3,"left","right",0.477999926,0,0,0
"13317",117,57,117,0.5,"stim/62.jpeg",6,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/match.png",3,"left","left",0.628000021,1,1,0
"13318",118,57,118,0.3,"stim/13.jpeg",1,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves.png",4,"left","right",0.68200016,0,0,0
"13319",119,57,119,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",2,"left","left",0.66899991,1,1,0
"13320",120,57,120,0.5,"stim/62.jpeg",6,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/match.png",3,"left","right",0.875,0,0,0
"13321",121,57,121,0.5,"stim/62.jpeg",6,2,1,NA,"Instruments",2,"stim/objects/Instruments/musicsheet.png",2,"right","right",0.83100009,1,1,0
"13322",122,57,122,0.7,"stim/12.jpeg",1,2,2,NA,"Instruments",2,"stim/objects/Instruments/pipepiano.png",1,"right","left",0.690999985,0,0,0
"13323",123,57,123,0.5,"stim/53.jpeg",5,3,1,NA,"Instruments",2,"stim/objects/Instruments/maraca.png",4,"right","right",0.86500001,1,1,0
"13324",124,57,124,0.5,"stim/63.jpeg",6,3,1,NA,"Instruments",2,"stim/objects/Instruments/musicstand.png",2,"right","left",0.674999952,0,0,0
"13325",125,57,125,0.5,"stim/62.jpeg",6,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/match.png",4,"left","",NA,0,0,0
"13326",126,57,126,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",2,"left","left",0.517999887,1,1,0
"13327",127,57,127,0.5,"stim/64.jpeg",6,4,1,NA,"Instruments",2,"stim/objects/Instruments/oboe.png",1,"right","right",0.593999863,1,1,0
"13328",128,57,128,0.5,"stim/62.jpeg",6,2,1,NA,"Instruments",2,"stim/objects/Instruments/musicsheet.png",2,"right","left",0.652999878,0,0,0
"13329",129,57,129,0.7,"stim/21.jpeg",2,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron2.png",1,"left","left",0.535999775,1,1,0
"13330",130,57,130,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",4,"right","right",0.493000031,1,1,0
"13331",131,57,131,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",2,"left","left",0.586999893,1,1,0
"13332",132,57,132,0.3,"stim/11.jpeg",1,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin.png",4,"left","right",0.582999945,0,0,0
"13333",133,57,133,0.7,"stim/11.jpeg",1,1,2,NA,"Instruments",2,"stim/objects/Instruments/panflute.png",2,"right","right",0.746000051,1,1,0
"13334",134,57,134,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,"stim/objects/Instruments/record.png",4,"right","right",0.746000051,1,1,0
"13335",135,57,135,0.3,"stim/14.jpeg",1,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug.png",3,"left","right",0.565999985,0,0,0
"13336",136,57,136,0.7,"stim/24.jpeg",2,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife2.png",2,"left","right",0.588000059,0,0,0
"13337",137,57,137,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",4,"right","right",0.524000168,1,1,0
"13338",138,57,138,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",1,"right","right",0.708999872,1,1,0
"13339",139,57,139,0.7,"stim/21.jpeg",2,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron2.png",1,"left","left",0.621000051,1,1,0
"13340",140,57,140,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",3,"right","right",0.526000023,1,1,0
"13341",141,57,141,0.7,"stim/12.jpeg",1,2,2,NA,"Instruments",2,"stim/objects/Instruments/pipepiano.png",1,"right","left",0.697000027,0,0,0
"13342",142,57,142,0.3,"stim/12.jpeg",1,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote.png",1,"left","right",0.532999992,0,0,0
"13343",143,57,143,0.5,"stim/64.jpeg",6,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/pitcher.png",4,"left","right",0.612999916,0,0,0
"13344",144,57,144,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",2,"right","right",0.486999989,1,1,0
"13345",145,57,145,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",2,"left","left",0.57400012,1,1,0
"13346",146,57,146,0.7,"stim/23.jpeg",2,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/key2.png",2,"left","left",0.536000013,1,1,0
"13347",147,57,147,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",3,"right","right",0.575999975,1,1,0
"13348",148,57,148,0.5,"stim/52.jpeg",5,2,1,NA,"Instruments",2,"stim/objects/Instruments/laud.png",3,"right","left",0.524999857,0,0,0
"13349",149,57,149,0.5,"stim/53.jpeg",5,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/key.png",1,"left","right",0.740999937,0,0,0
"13350",150,57,150,0.5,"stim/63.jpeg",6,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/pan.png",4,"left","right",0.703999996,0,0,0
"13351",151,57,151,0.7,"stim/24.jpeg",2,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife2.png",2,"left","left",0.736999989,1,1,0
"13352",152,57,152,0.7,"stim/22.jpeg",2,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard2.png",4,"left","right",0.559000015,0,0,0
"13353",153,57,153,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",4,"right","right",0.55099988,1,1,0
"13354",154,57,154,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",1,"left","left",0.628000021,1,1,0
"13355",155,57,155,0.1,"stim/43.jpeg",4,3,3,NA,"Instruments",2,"stim/objects/Instruments/record2.png",3,"right","left",0.64199996,0,0,0
"13356",156,57,156,0.7,"stim/12.jpeg",1,2,2,NA,"Instruments",2,"stim/objects/Instruments/pipepiano.png",2,"right","left",0.65899992,0,0,0
"13357",157,57,157,0.7,"stim/22.jpeg",2,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard2.png",1,"left","right",0.798000097,0,0,0
"13358",158,57,158,0.5,"stim/61.jpeg",6,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/lintroller.png",1,"left","right",0.633000135,0,0,0
"13359",159,57,159,0.9,"stim/41.jpeg",4,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin2.png",1,"left","left",0.631000042,1,1,0
"13360",160,57,160,0.3,"stim/24.jpeg",2,4,2,NA,"Instruments",2,"stim/objects/Instruments/marimba2.png",2,"right","left",0.603999853,0,0,0
"13361",161,57,161,0.5,"stim/53.jpeg",5,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/key.png",4,"left","left",0.856999874,1,1,0
"13362",162,57,162,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",3,"left","left",0.701999903,1,1,0
"13363",163,57,163,0.7,"stim/23.jpeg",2,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/key2.png",4,"left","right",0.54399991,0,0,0
"13364",164,57,164,0.3,"stim/13.jpeg",1,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves.png",1,"left","right",0.703000069,0,0,0
"13365",165,57,165,0.3,"stim/24.jpeg",2,4,2,NA,"Instruments",2,"stim/objects/Instruments/marimba2.png",2,"right","right",0.569999933,1,1,0
"13366",166,57,166,0.1,"stim/32.jpeg",3,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/match2.png",4,"left","right",0.598999977,0,0,0
"13367",167,57,167,0.5,"stim/53.jpeg",5,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/key.png",3,"left","right",0.711999893,0,0,0
"13368",168,57,168,0.7,"stim/21.jpeg",2,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron2.png",3,"left","right",0.670000076,0,0,0
"13369",169,57,169,0.1,"stim/31.jpeg",3,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/lintroller2.png",4,"left","right",0.470999956,0,0,0
"13370",170,57,170,0.7,"stim/23.jpeg",2,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/key2.png",2,"left","right",0.610000134,0,0,0
"13371",171,57,171,0.5,"stim/53.jpeg",5,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/key.png",2,"left","right",0.664999962,0,0,0
"13372",172,57,172,0.5,"stim/54.jpeg",5,4,1,NA,"Instruments",2,"stim/objects/Instruments/marimba.png",2,"right","left",0.801999807,0,0,0
"13373",173,57,173,0.7,"stim/14.jpeg",1,4,2,NA,"Instruments",2,"stim/objects/Instruments/record_player.png",4,"right","right",0.71600008,1,1,0
"13374",174,57,174,0.3,"stim/11.jpeg",1,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin.png",2,"left","left",0.734999895,1,1,0
"13375",175,57,175,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",2,"left","left",0.513000011,1,1,0
"13376",176,57,176,0.5,"stim/51.jpeg",5,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron.png",2,"left","right",0.70600009,0,0,0
"13377",177,57,177,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",1,"right","right",0.503999949,1,1,0
"13378",178,57,178,0.3,"stim/23.jpeg",2,3,2,NA,"Instruments",2,"stim/objects/Instruments/maraca2.png",2,"right","right",0.633999825,1,1,0
"13379",179,57,179,0.3,"stim/14.jpeg",1,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug.png",4,"left","right",0.611999989,0,0,0
"13380",180,57,180,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",4,"right","right",0.513999939,1,1,0
"13381",181,57,181,0.7,"stim/12.jpeg",1,2,2,NA,"Instruments",2,"stim/objects/Instruments/pipepiano.png",1,"right","right",0.686000109,1,1,0
"13382",182,57,182,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,"stim/objects/Instruments/record.png",4,"right","left",0.682999849,0,0,0
"13383",183,57,183,0.3,"stim/23.jpeg",2,3,2,NA,"Instruments",2,"stim/objects/Instruments/maraca2.png",1,"right","left",0.81099987,0,0,0
"13384",184,57,184,0.3,"stim/21.jpeg",2,1,2,NA,"Instruments",2,"stim/objects/Instruments/keyboard2.png",2,"right","right",0.603000164,1,1,0
"13385",185,57,185,0.7,"stim/14.jpeg",1,4,2,NA,"Instruments",2,"stim/objects/Instruments/record_player.png",3,"right","right",0.611999989,1,1,0
"13386",186,57,186,0.7,"stim/23.jpeg",2,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/key2.png",3,"left","right",0.648999929,0,0,0
"13387",187,57,187,0.5,"stim/64.jpeg",6,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/pitcher.png",3,"left","right",0.685000181,0,0,0
"13388",188,57,188,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",1,"left","right",0.719000101,0,0,0
"13389",189,57,189,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,"stim/objects/Instruments/record.png",4,"right","right",0.88499999,1,1,0
"13390",190,57,190,0.5,"stim/51.jpeg",5,1,1,NA,"Instruments",2,"stim/objects/Instruments/keyboard.png",1,"right","left",0.785000086,0,0,0
"13391",191,57,191,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",4,"left","left",0.538000107,1,1,0
"13392",192,57,192,0.5,"stim/52.jpeg",5,2,1,NA,"Instruments",2,"stim/objects/Instruments/laud.png",2,"right","right",0.703999996,1,1,0
"13393",193,57,193,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",1,"right","right",0.515000105,1,1,0
"13394",194,57,194,0.7,"stim/11.jpeg",1,1,2,NA,"Instruments",2,"stim/objects/Instruments/panflute.png",2,"right","left",0.63499999,0,0,0
"13395",195,57,195,0.5,"stim/52.jpeg",5,2,1,NA,"Instruments",2,"stim/objects/Instruments/laud.png",2,"right","left",0.615999937,0,0,0
"13396",196,57,196,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",2,"left","right",0.451999903,0,0,0
"13397",197,57,197,0.5,"stim/61.jpeg",6,1,1,NA,"Instruments",2,"stim/objects/Instruments/metronome.png",2,"right","right",0.720000029,1,1,0
"13398",198,57,198,0.5,"stim/51.jpeg",5,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron.png",1,"left","left",0.732999802,1,1,0
"13399",199,57,199,0.9,"stim/43.jpeg",4,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves2.png",3,"left","left",0.55099988,1,1,0
"13400",200,57,200,0.7,"stim/11.jpeg",1,1,2,NA,"Instruments",2,"stim/objects/Instruments/panflute.png",3,"right","right",0.603999853,1,1,0
"13401",201,57,201,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",4,"right","right",0.551000118,1,1,0
"13402",202,57,202,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",2,"right","left",0.711000204,0,0,0
"13403",203,57,203,0.9,"stim/41.jpeg",4,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin2.png",1,"left","left",0.700000048,1,1,0
"13404",204,57,204,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",4,"right","right",0.586999893,1,1,0
"13405",205,57,205,0.9,"stim/43.jpeg",4,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves2.png",4,"left","left",0.492000103,1,1,0
"13406",206,57,206,0.9,"stim/43.jpeg",4,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves2.png",2,"left","left",0.909999847,1,1,0
"13407",207,57,207,0.5,"stim/51.jpeg",5,1,1,NA,"Instruments",2,"stim/objects/Instruments/keyboard.png",4,"right","right",0.66899991,1,1,0
"13408",208,57,208,0.5,"stim/64.jpeg",6,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/pitcher.png",4,"left","left",0.809000015,1,1,0
"13409",209,57,209,0.5,"stim/64.jpeg",6,4,1,NA,"Instruments",2,"stim/objects/Instruments/oboe.png",3,"right","left",0.609999895,0,0,0
"13410",210,57,210,0.9,"stim/44.jpeg",4,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",4,"left","left",0.498000145,1,1,0
"13411",211,57,211,0.3,"stim/12.jpeg",1,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote.png",2,"left","left",0.775000095,1,1,0
"13412",212,57,212,0.7,"stim/24.jpeg",2,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife2.png",3,"left","right",0.618999958,0,0,0
"13413",213,57,213,0.7,"stim/22.jpeg",2,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard2.png",3,"left","right",0.614999771,0,0,0
"13414",214,57,214,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",1,"right","right",0.592000008,1,1,0
"13415",215,57,215,0.9,"stim/41.jpeg",4,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin2.png",3,"left","left",0.835999966,1,1,0
"13416",216,57,216,0.5,"stim/61.jpeg",6,1,1,NA,"Instruments",2,"stim/objects/Instruments/metronome.png",3,"right","left",0.832000017,0,0,0
"13417",217,57,217,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",1,"right","right",0.559000015,1,1,0
"13418",218,57,218,0.7,"stim/24.jpeg",2,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife2.png",4,"left","right",0.614000082,0,0,0
"13419",219,57,219,0.3,"stim/14.jpeg",1,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug.png",2,"left","right",0.722000122,0,0,0
"13420",220,57,220,0.7,"stim/14.jpeg",1,4,2,NA,"Instruments",2,"stim/objects/Instruments/record_player.png",1,"right","right",0.858999968,1,1,0
"13421",221,57,221,0.9,"stim/41.jpeg",4,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/recyclingbin2.png",1,"left","left",0.587999821,1,1,0
"13422",222,57,222,0.5,"stim/62.jpeg",6,2,1,NA,"Instruments",2,"stim/objects/Instruments/musicsheet.png",4,"right","left",0.618999958,0,0,0
"13423",223,57,223,0.3,"stim/12.jpeg",1,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote.png",2,"left","left",0.560000181,1,1,0
"13424",224,57,224,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,"stim/objects/Instruments/oboe2.png",3,"right","right",0.628000021,1,1,0
"13425",225,57,225,0.5,"stim/61.jpeg",6,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/lintroller.png",4,"left","left",0.81400013,1,1,0
"13426",226,57,226,0.5,"stim/63.jpeg",6,3,1,NA,"Instruments",2,"stim/objects/Instruments/musicstand.png",3,"right","right",0.745000124,1,1,0
"13427",227,57,227,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,"stim/objects/Instruments/metronome2.png",2,"right","right",0.642999887,1,1,0
"13428",228,57,228,0.9,"stim/43.jpeg",4,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves2.png",1,"left","left",0.501000166,1,1,0
"13429",229,57,229,0.3,"stim/21.jpeg",2,1,2,NA,"Instruments",2,"stim/objects/Instruments/keyboard2.png",4,"right","right",0.743999958,1,1,0
"13430",230,57,230,0.3,"stim/22.jpeg",2,2,2,NA,"Instruments",2,"stim/objects/Instruments/laud2.png",4,"right","left",0.683000088,0,0,0
"13431",231,57,231,0.5,"stim/61.jpeg",6,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/lintroller.png",2,"left","left",0.690999985,1,1,0
"13432",232,57,232,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",3,"left","left",0.585999966,1,1,0
"13433",233,57,233,0.1,"stim/41.jpeg",4,1,3,NA,"Instruments",2,"stim/objects/Instruments/panflute2.png",1,"right","left",0.523999929,0,0,0
"13434",234,57,234,0.5,"stim/54.jpeg",5,4,1,NA,"Instruments",2,"stim/objects/Instruments/marimba.png",2,"right","left",0.624000072,0,0,0
"13435",235,57,235,0.5,"stim/61.jpeg",6,1,1,NA,"Instruments",2,"stim/objects/Instruments/metronome.png",1,"right","right",0.842000008,1,1,0
"13436",236,57,236,0.5,"stim/61.jpeg",6,1,1,NA,"Instruments",2,"stim/objects/Instruments/metronome.png",3,"right","left",0.590999842,0,0,0
"13437",237,57,237,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",3,"right","right",0.578999996,1,1,0
"13438",238,57,238,0.5,"stim/53.jpeg",5,3,1,NA,"Instruments",2,"stim/objects/Instruments/maraca.png",3,"right","left",0.56400013,0,0,0
"13439",239,57,239,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",1,"left","left",0.559000015,1,1,0
"13440",240,57,240,0.5,"stim/54.jpeg",5,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife.png",4,"left","left",0.84499979,1,1,0
"13441",1,58,1,0.1,"stim/61.jpeg",6,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle2.png",2,"right","",NA,0,0,0
"13442",2,58,2,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,"stim/objects/Instruments/record.png",1,"left","right",0.724999905,0,0,0
